,game_id,home_team_id,visitor_team_id,pts_home,fg_pct_home,ft_pct_home,fg3_pct_home,ast_home,reb_home,pts_away,fg_pct_away,ft_pct_away,fg3_pct_away,ast_away,reb_away,date,total1,hit_over
6202,21200642,1610612761,1610612739,98.0,0.488,0.722,0.294,22.0,39.0,99.0,0.474,0.8640000000000001,0.545,12.0,39.0,2013-01-26,200.5,0
6212,21200643,1610612755,1610612752,97.0,0.507,0.682,0.316,16.0,34.0,80.0,0.346,0.87,0.148,17.0,47.0,2013-01-26,192.0,0
6222,21200646,1610612745,1610612751,119.0,0.494,0.778,0.429,31.0,50.0,106.0,0.45,0.857,0.444,21.0,31.0,2013-01-26,200.5,1
6232,21200644,1610612764,1610612741,86.0,0.43,0.789,0.3,20.0,42.0,73.0,0.408,0.917,0.267,19.0,41.0,2013-01-26,184.0,0
6242,21200648,1610612759,1610612756,108.0,0.494,0.826,0.292,20.0,38.0,99.0,0.506,0.7859999999999999,0.5,30.0,44.0,2013-01-26,200.5,1
6252,21200651,1610612757,1610612746,101.0,0.467,0.952,0.44,23.0,32.0,100.0,0.494,0.765,0.4379999999999999,25.0,41.0,2013-01-26,190.5,1
6262,21200650,1610612762,1610612754,114.0,0.53,0.885,0.3,28.0,28.0,110.0,0.537,0.833,0.3329999999999999,21.0,42.0,2013-01-26,183.0,1
6272,21200647,1610612749,1610612744,109.0,0.406,0.7,0.433,24.0,58.0,102.0,0.419,1.0,0.4639999999999999,25.0,50.0,2013-01-26,209.0,1
6282,21200649,1610612743,1610612758,121.0,0.528,0.8240000000000001,0.419,34.0,51.0,93.0,0.42,0.5,0.364,20.0,40.0,2013-01-26,213.5,1
6292,21200652,1610612738,1610612748,100.0,0.409,0.852,0.25,24.0,46.0,98.0,0.406,0.75,0.217,19.0,53.0,2013-01-27,188.5,1
6302,21200654,1610612753,1610612765,102.0,0.444,0.75,0.435,26.0,51.0,104.0,0.506,0.722,0.478,25.0,37.0,2013-01-27,194.5,1
6312,21200655,1610612763,1610612740,83.0,0.364,0.889,0.188,18.0,47.0,91.0,0.429,0.696,0.45,20.0,43.0,2013-01-27,178.0,0
6322,21200653,1610612747,1610612760,105.0,0.5539999999999999,0.552,0.412,29.0,43.0,96.0,0.444,0.769,0.25,24.0,39.0,2013-01-27,208.0,0
6332,21200657,1610612742,1610612756,110.0,0.511,0.833,0.455,26.0,44.0,95.0,0.442,0.821,0.235,22.0,38.0,2013-01-27,202.5,1
6342,21200658,1610612746,1610612757,96.0,0.512,0.667,0.353,33.0,37.0,83.0,0.439,0.759,0.2,28.0,39.0,2013-01-27,192.0,0
6352,21200656,1610612752,1610612737,106.0,0.542,0.706,0.593,22.0,26.0,104.0,0.6,0.8,0.435,21.0,30.0,2013-01-27,193.5,1
6362,21200664,1610612743,1610612754,102.0,0.474,0.7,0.5,23.0,41.0,101.0,0.4589999999999999,0.706,0.478,23.0,43.0,2013-01-28,193.0,1
6372,21200663,1610612741,1610612766,93.0,0.449,0.64,0.389,22.0,48.0,85.0,0.395,0.7140000000000001,0.5,12.0,41.0,2013-01-28,185.0,0
6382,21200662,1610612751,1610612753,97.0,0.5,0.833,0.4479999999999999,23.0,45.0,77.0,0.405,0.778,0.222,24.0,36.0,2013-01-28,196.0,0
6392,21200661,1610612764,1610612758,94.0,0.481,0.81,0.273,20.0,45.0,96.0,0.439,0.6,0.391,24.0,35.0,2013-01-28,203.5,0
6402,21200660,1610612755,1610612763,100.0,0.542,0.667,0.444,25.0,27.0,103.0,0.5479999999999999,0.789,0.615,26.0,38.0,2013-01-28,177.5,1
6412,21200659,1610612761,1610612744,102.0,0.4370000000000001,0.87,0.316,28.0,37.0,114.0,0.535,0.8,0.4,22.0,49.0,2013-01-28,200.5,1
6422,21200665,1610612762,1610612745,80.0,0.395,0.579,0.278,19.0,39.0,125.0,0.528,0.833,0.471,27.0,44.0,2013-01-28,207.5,0
6432,21200667,1610612765,1610612749,90.0,0.405,0.7140000000000001,0.182,18.0,51.0,117.0,0.469,0.636,0.478,28.0,48.0,2013-01-29,199.0,1
6442,21200666,1610612739,1610612744,95.0,0.429,0.76,0.222,27.0,36.0,108.0,0.536,0.7,0.688,31.0,39.0,2013-01-29,200.0,1
6452,21200668,1610612757,1610612742,106.0,0.4529999999999999,0.7829999999999999,0.357,24.0,46.0,104.0,0.5,0.8,0.5329999999999999,31.0,40.0,2013-01-29,201.5,1
6462,21200669,1610612747,1610612740,111.0,0.494,0.636,0.364,34.0,50.0,106.0,0.424,0.905,0.474,21.0,37.0,2013-01-29,196.0,1
6472,21200673,1610612752,1610612753,113.0,0.573,0.625,0.412,30.0,36.0,97.0,0.494,0.875,0.2689999999999999,14.0,31.0,2013-01-30,196.0,1
6482,21200681,1610612756,1610612747,92.0,0.4579999999999999,0.867,0.25,21.0,36.0,86.0,0.423,0.632,0.296,19.0,46.0,2013-01-30,204.0,0
6492,21200680,1610612762,1610612740,104.0,0.5,0.696,0.3329999999999999,24.0,40.0,99.0,0.474,0.607,0.364,22.0,43.0,2013-01-30,188.5,1
6502,21200679,1610612743,1610612745,118.0,0.512,0.722,0.286,21.0,40.0,110.0,0.481,0.6859999999999999,0.296,22.0,42.0,2013-01-30,217.0,1
6512,21200678,1610612759,1610612766,102.0,0.551,0.81,0.563,28.0,35.0,78.0,0.411,0.8240000000000001,0.211,13.0,32.0,2013-01-30,204.5,0
6522,21200677,1610612750,1610612746,90.0,0.434,0.7040000000000001,0.263,20.0,38.0,96.0,0.461,0.639,0.3329999999999999,16.0,45.0,2013-01-30,189.0,0
6532,21200676,1610612749,1610612741,88.0,0.415,0.737,0.429,17.0,41.0,104.0,0.495,0.769,0.308,27.0,45.0,2013-01-30,190.0,1
6542,21200675,1610612751,1610612748,85.0,0.449,0.75,0.294,20.0,34.0,105.0,0.518,0.5710000000000001,0.579,21.0,38.0,2013-01-30,192.0,0
6552,21200674,1610612737,1610612761,93.0,0.48,0.611,0.385,26.0,36.0,92.0,0.3879999999999999,0.7390000000000001,0.409,16.0,52.0,2013-01-30,196.0,0
6562,21200672,1610612738,1610612758,99.0,0.534,0.8,0.313,22.0,38.0,81.0,0.397,0.654,0.353,13.0,38.0,2013-01-30,194.0,0
6572,21200671,1610612754,1610612765,98.0,0.444,0.905,0.5,23.0,56.0,79.0,0.364,0.444,0.1669999999999999,11.0,44.0,2013-01-30,181.5,0
6582,21200670,1610612755,1610612764,92.0,0.421,0.6,0.462,27.0,43.0,84.0,0.4,0.81,0.318,22.0,46.0,2013-01-30,189.5,0
6592,21200683,1610612744,1610612742,100.0,0.429,0.84,0.35,26.0,46.0,97.0,0.444,0.708,0.32,25.0,47.0,2013-01-31,203.0,0
6602,21200682,1610612760,1610612763,106.0,0.556,0.84,0.357,25.0,43.0,89.0,0.347,0.789,0.24,19.0,48.0,2013-01-31,190.0,1
6612,21200687,1610612751,1610612741,93.0,0.52,0.5,0.455,19.0,40.0,89.0,0.436,0.909,0.071,23.0,29.0,2013-02-01,180.5,1
6622,21200688,1610612752,1610612749,96.0,0.421,0.731,0.371,17.0,50.0,86.0,0.3979999999999999,0.706,0.4,18.0,40.0,2013-02-01,206.0,0
6632,21200685,1610612754,1610612748,102.0,0.557,0.708,0.412,21.0,34.0,89.0,0.471,0.75,0.357,21.0,25.0,2013-02-01,185.0,1
6642,21200686,1610612738,1610612753,97.0,0.5,0.643,0.222,30.0,48.0,84.0,0.379,1.0,0.158,19.0,47.0,2013-02-01,191.0,0
6652,21200689,1610612755,1610612758,89.0,0.474,0.737,0.214,20.0,47.0,80.0,0.38,0.76,0.1,21.0,35.0,2013-02-01,198.5,0
6662,21200684,1610612761,1610612746,98.0,0.469,0.588,0.462,30.0,45.0,73.0,0.347,0.645,0.158,12.0,37.0,2013-02-01,193.5,0
6672,21200691,1610612763,1610612764,85.0,0.449,0.8240000000000001,0.143,22.0,46.0,76.0,0.41,1.0,0.25,19.0,31.0,2013-02-01,180.0,0
6682,21200692,1610612743,1610612740,113.0,0.524,0.818,0.318,29.0,32.0,98.0,0.528,0.857,0.308,19.0,36.0,2013-02-01,204.5,1
6692,21200693,1610612762,1610612757,86.0,0.4320000000000001,0.706,0.267,19.0,47.0,77.0,0.3670000000000001,0.75,0.35,15.0,40.0,2013-02-01,194.5,0
6702,21200694,1610612756,1610612742,99.0,0.4270000000000001,0.76,0.267,20.0,46.0,109.0,0.455,0.84,0.381,25.0,51.0,2013-02-01,201.0,1
6712,21200695,1610612750,1610612747,100.0,0.461,0.444,0.455,23.0,40.0,111.0,0.424,0.84,0.375,27.0,57.0,2013-02-01,200.5,1
6722,21200690,1610612765,1610612739,117.0,0.542,0.535,0.286,27.0,49.0,99.0,0.3979999999999999,0.885,0.3,19.0,42.0,2013-02-01,199.5,1
6732,21200696,1610612737,1610612741,76.0,0.392,0.5329999999999999,0.316,17.0,45.0,93.0,0.409,0.6920000000000001,0.4,26.0,53.0,2013-02-02,181.5,0
6742,21200697,1610612752,1610612758,120.0,0.547,0.5379999999999999,0.442,34.0,52.0,81.0,0.421,0.733,0.286,14.0,30.0,2013-02-02,204.0,0
6752,21200698,1610612739,1610612760,115.0,0.478,0.87,0.5,27.0,44.0,110.0,0.494,0.8079999999999999,0.3329999999999999,19.0,47.0,2013-02-02,206.0,1
6762,21200699,1610612745,1610612766,109.0,0.512,0.7829999999999999,0.35,27.0,50.0,95.0,0.418,0.875,0.421,18.0,35.0,2013-02-02,208.5,0
6772,21200700,1610612750,1610612740,115.0,0.584,0.69,0.3329999999999999,30.0,44.0,86.0,0.4,0.818,0.214,15.0,28.0,2013-02-02,188.5,1
6782,21200701,1610612749,1610612753,107.0,0.467,0.7,0.375,26.0,42.0,98.0,0.436,0.5,0.263,32.0,52.0,2013-02-02,200.0,1
6792,21200702,1610612759,1610612764,96.0,0.487,0.938,0.25,25.0,45.0,86.0,0.409,0.471,0.273,24.0,41.0,2013-02-02,193.5,0
6802,21200703,1610612757,1610612762,105.0,0.507,0.679,0.556,25.0,49.0,99.0,0.433,0.813,0.421,24.0,37.0,2013-02-02,191.5,1
6812,21200704,1610612744,1610612756,113.0,0.506,0.7,0.474,34.0,47.0,93.0,0.407,0.75,0.3329999999999999,22.0,48.0,2013-02-02,202.5,1
6822,21200707,1610612761,1610612748,85.0,0.373,0.7809999999999999,0.222,15.0,38.0,100.0,0.5329999999999999,0.7390000000000001,0.25,19.0,34.0,2013-02-03,194.5,0
6832,21200706,1610612765,1610612747,97.0,0.446,0.667,0.357,26.0,47.0,98.0,0.47,0.636,0.3,24.0,41.0,2013-02-03,202.5,0
6842,21200705,1610612738,1610612746,106.0,0.5,0.852,0.611,23.0,29.0,104.0,0.506,0.7140000000000001,0.429,27.0,41.0,2013-02-03,183.0,1
6852,21200413,1610612754,1610612741,111.0,0.527,0.794,0.429,23.0,47.0,101.0,0.4429999999999999,0.8640000000000001,0.25,18.0,35.0,2013-02-04,175.5,1
6862,21200708,1610612755,1610612753,78.0,0.456,0.6,0.15,26.0,46.0,61.0,0.3379999999999999,0.75,0.083,20.0,46.0,2013-02-04,187.0,0
6872,21200709,1610612764,1610612746,98.0,0.44,0.63,0.583,27.0,44.0,90.0,0.4679999999999999,0.8,0.235,21.0,44.0,2013-02-04,187.0,1
6882,21200710,1610612752,1610612765,99.0,0.456,0.813,0.412,22.0,46.0,85.0,0.422,0.5,0.231,15.0,43.0,2013-02-04,200.5,0
6892,21200711,1610612748,1610612766,99.0,0.506,0.667,0.083,23.0,39.0,94.0,0.425,0.9,0.32,13.0,40.0,2013-02-04,198.0,0
6902,21200712,1610612760,1610612742,112.0,0.471,0.741,0.4,25.0,48.0,91.0,0.414,0.8,0.188,21.0,40.0,2013-02-04,210.0,0
6912,21200713,1610612750,1610612757,98.0,0.471,0.789,0.231,23.0,29.0,100.0,0.586,0.688,0.389,23.0,39.0,2013-02-04,192.5,1
6922,21200714,1610612762,1610612758,98.0,0.528,0.833,0.583,25.0,41.0,91.0,0.402,0.72,0.15,13.0,39.0,2013-02-04,198.5,0
6932,21200719,1610612743,1610612749,112.0,0.44,0.73,0.313,26.0,53.0,104.0,0.48,0.455,0.188,27.0,44.0,2013-02-05,213.0,1
6942,21200718,1610612745,1610612744,140.0,0.505,0.7140000000000001,0.575,35.0,48.0,109.0,0.477,0.8,0.2,21.0,40.0,2013-02-05,217.0,1
6952,21200717,1610612763,1610612756,90.0,0.439,0.882,0.3329999999999999,15.0,34.0,96.0,0.507,0.818,0.4,19.0,40.0,2013-02-05,184.0,1
6962,21200716,1610612751,1610612747,83.0,0.348,0.789,0.261,16.0,52.0,92.0,0.451,0.833,0.231,20.0,40.0,2013-02-05,198.5,0
6972,21200715,1610612754,1610612737,114.0,0.48,0.775,0.44,28.0,37.0,103.0,0.444,0.821,0.381,26.0,39.0,2013-02-05,184.0,1
6982,21200722,1610612764,1610612752,106.0,0.532,0.7859999999999999,0.55,23.0,38.0,96.0,0.405,0.826,0.321,14.0,41.0,2013-02-06,190.0,1
6992,21200723,1610612753,1610612746,76.0,0.345,0.7140000000000001,0.3,16.0,50.0,86.0,0.402,0.636,0.3329999999999999,17.0,48.0,2013-02-06,183.5,0
7002,21200724,1610612739,1610612766,122.0,0.565,0.6920000000000001,0.375,33.0,45.0,95.0,0.4679999999999999,0.6,0.4,21.0,37.0,2013-02-06,205.5,1
7012,21200725,1610612737,1610612763,103.0,0.514,0.7390000000000001,0.417,28.0,46.0,92.0,0.452,0.688,0.417,28.0,38.0,2013-02-06,182.0,1
7022,21200726,1610612748,1610612745,114.0,0.488,0.857,0.435,23.0,38.0,108.0,0.488,0.84,0.36,19.0,39.0,2013-02-06,206.5,1
7032,21200730,1610612742,1610612757,105.0,0.477,0.684,0.5,22.0,46.0,99.0,0.429,0.895,0.3329999999999999,20.0,42.0,2013-02-06,201.0,1
7042,21200728,1610612740,1610612756,93.0,0.52,0.647,0.286,24.0,33.0,84.0,0.449,0.867,0.067,19.0,40.0,2013-02-06,194.5,0
7052,21200729,1610612760,1610612744,119.0,0.505,0.75,0.348,29.0,50.0,98.0,0.409,0.75,0.5,25.0,49.0,2013-02-06,213.5,1
7062,21200721,1610612755,1610612754,69.0,0.348,0.7140000000000001,0.25,20.0,51.0,88.0,0.395,0.76,0.294,20.0,54.0,2013-02-06,180.0,0
7072,21200731,1610612750,1610612759,94.0,0.407,0.87,0.444,16.0,49.0,104.0,0.457,0.952,0.4,24.0,41.0,2013-02-06,199.0,0
7082,21200732,1610612762,1610612749,100.0,0.481,0.654,0.5,23.0,50.0,86.0,0.354,0.759,0.316,15.0,37.0,2013-02-06,200.0,0
7092,21200727,1610612765,1610612751,90.0,0.434,0.7140000000000001,0.176,28.0,41.0,93.0,0.415,0.76,0.375,22.0,46.0,2013-02-06,190.0,0
7102,21200720,1610612761,1610612738,95.0,0.415,0.885,0.222,18.0,43.0,99.0,0.479,0.833,0.211,21.0,41.0,2013-02-06,192.5,1
7112,21200733,1610612738,1610612747,116.0,0.529,0.76,0.455,25.0,48.0,95.0,0.414,0.6,0.217,16.0,43.0,2013-02-07,194.0,1
7122,21200734,1610612743,1610612741,128.0,0.581,0.826,0.474,29.0,46.0,96.0,0.418,0.7140000000000001,0.37,26.0,34.0,2013-02-07,196.5,1
7132,21200735,1610612764,1610612751,89.0,0.45,0.909,0.4379999999999999,19.0,45.0,74.0,0.3289999999999999,0.594,0.278,17.0,47.0,2013-02-08,188.5,0
7142,21200737,1610612754,1610612761,98.0,0.449,0.679,0.409,23.0,42.0,100.0,0.4379999999999999,0.737,0.222,19.0,46.0,2013-02-08,190.0,1
7152,21200738,1610612737,1610612740,100.0,0.473,0.7390000000000001,0.542,30.0,33.0,111.0,0.523,0.667,0.563,24.0,44.0,2013-02-08,193.0,1
7162,21200739,1610612765,1610612759,119.0,0.517,0.85,0.455,26.0,49.0,109.0,0.457,0.833,0.417,20.0,33.0,2013-02-08,198.0,1
7172,21200740,1610612739,1610612753,119.0,0.488,0.8290000000000001,0.5,23.0,32.0,108.0,0.523,0.769,0.381,30.0,39.0,2013-02-08,199.5,1
7182,21200736,1610612766,1610612747,93.0,0.4270000000000001,0.684,0.286,30.0,46.0,100.0,0.45,0.8,0.308,23.0,46.0,2013-02-08,206.0,0
7192,21200742,1610612763,1610612744,99.0,0.456,0.826,0.4,26.0,43.0,93.0,0.486,0.75,0.353,18.0,34.0,2013-02-08,191.0,1
7202,21200743,1610612745,1610612757,118.0,0.595,0.75,0.462,27.0,39.0,103.0,0.455,0.75,0.308,21.0,40.0,2013-02-08,210.0,1
7212,21200744,1610612760,1610612756,127.0,0.575,0.722,0.667,29.0,40.0,96.0,0.47,0.733,0.389,18.0,39.0,2013-02-08,205.0,1
7222,21200745,1610612750,1610612752,94.0,0.4629999999999999,0.7040000000000001,0.077,19.0,41.0,100.0,0.469,0.8,0.308,19.0,42.0,2013-02-08,196.0,0
7232,21200746,1610612762,1610612741,89.0,0.474,0.647,0.25,21.0,37.0,93.0,0.456,0.889,0.417,25.0,41.0,2013-02-08,184.0,0
7242,21200741,1610612748,1610612746,111.0,0.529,0.75,0.556,22.0,36.0,89.0,0.442,0.737,0.4379999999999999,23.0,35.0,2013-02-08,193.0,1
7252,21200751,1610612758,1610612762,120.0,0.518,0.6859999999999999,0.421,27.0,44.0,109.0,0.488,0.962,0.267,23.0,39.0,2013-02-09,196.5,1
7262,21200750,1610612742,1610612744,116.0,0.494,0.763,0.55,25.0,44.0,91.0,0.382,0.708,0.375,12.0,52.0,2013-02-09,211.5,0
7272,21200749,1610612749,1610612765,100.0,0.395,0.893,0.412,19.0,42.0,105.0,0.494,0.789,0.471,25.0,46.0,2013-02-09,205.5,0
7282,21200748,1610612755,1610612766,87.0,0.419,0.7,0.125,24.0,60.0,76.0,0.307,0.87,0.125,20.0,40.0,2013-02-09,186.5,0
7292,21200747,1610612739,1610612743,103.0,0.44,0.769,0.45,24.0,38.0,111.0,0.5,0.735,0.353,23.0,46.0,2013-02-09,215.5,0
7302,21200755,1610612761,1610612740,102.0,0.513,0.778,0.5,24.0,39.0,89.0,0.493,0.64,0.385,16.0,33.0,2013-02-10,192.0,0
7312,21200752,1610612752,1610612746,88.0,0.446,0.833,0.304,11.0,35.0,102.0,0.513,0.625,0.357,21.0,43.0,2013-02-10,192.0,0
7322,21200753,1610612748,1610612747,107.0,0.55,0.929,0.375,19.0,38.0,97.0,0.5,0.769,0.583,16.0,29.0,2013-02-10,203.5,1
7332,21200754,1610612738,1610612743,118.0,0.3979999999999999,0.792,0.433,34.0,51.0,114.0,0.425,0.588,0.308,25.0,65.0,2013-02-10,206.0,1
7342,21200756,1610612753,1610612757,110.0,0.505,0.611,0.3329999999999999,34.0,50.0,104.0,0.506,0.833,0.37,31.0,38.0,2013-02-10,196.5,1
7352,21200758,1610612751,1610612759,86.0,0.472,0.706,0.316,12.0,39.0,111.0,0.589,0.65,0.632,22.0,28.0,2013-02-10,195.0,1
7362,21200759,1610612756,1610612760,69.0,0.33,1.0,0.286,18.0,53.0,97.0,0.447,0.741,0.529,23.0,40.0,2013-02-10,204.0,0
7372,21200760,1610612758,1610612745,117.0,0.46,0.963,0.55,22.0,46.0,111.0,0.494,0.765,0.303,29.0,43.0,2013-02-10,218.5,1
7382,21200757,1610612763,1610612750,105.0,0.519,0.773,0.462,30.0,36.0,88.0,0.493,0.64,0.25,24.0,33.0,2013-02-10,183.0,1
7392,21200763,1610612739,1610612750,92.0,0.506,0.636,0.278,24.0,31.0,100.0,0.52,0.8240000000000001,0.5710000000000001,25.0,36.0,2013-02-11,205.0,0
7402,21200768,1610612742,1610612737,101.0,0.4270000000000001,0.8,0.429,25.0,37.0,105.0,0.519,0.696,0.346,26.0,48.0,2013-02-11,204.0,1
7412,21200767,1610612749,1610612764,90.0,0.379,0.591,0.217,23.0,43.0,102.0,0.568,0.8240000000000001,0.3329999999999999,29.0,47.0,2013-02-11,199.5,0
7422,21200766,1610612741,1610612759,89.0,0.474,0.65,0.1669999999999999,18.0,49.0,103.0,0.52,0.85,0.5,21.0,26.0,2013-02-11,187.5,1
7432,21200765,1610612765,1610612740,86.0,0.358,0.6970000000000001,0.263,21.0,41.0,105.0,0.494,0.929,0.476,26.0,49.0,2013-02-11,193.5,0
7442,21200764,1610612754,1610612751,84.0,0.344,0.722,0.2269999999999999,16.0,53.0,89.0,0.3879999999999999,0.7190000000000001,0.3329999999999999,9.0,52.0,2013-02-11,181.0,0
7452,21200762,1610612766,1610612738,94.0,0.429,0.667,0.444,22.0,47.0,91.0,0.416,0.8079999999999999,0.429,26.0,44.0,2013-02-11,191.0,0
7462,21200761,1610612755,1610612746,90.0,0.417,0.688,0.5,27.0,37.0,107.0,0.5870000000000001,0.5,0.421,29.0,43.0,2013-02-11,185.0,1
7472,21200770,1610612748,1610612757,117.0,0.581,0.852,0.421,22.0,32.0,104.0,0.534,0.9,0.3329999999999999,15.0,25.0,2013-02-12,198.5,1
7482,21200771,1610612763,1610612758,108.0,0.547,0.833,0.462,21.0,39.0,101.0,0.465,0.708,0.25,20.0,36.0,2013-02-12,189.5,1
7492,21200769,1610612761,1610612743,109.0,0.47,0.913,0.476,23.0,38.0,108.0,0.518,0.7,0.375,24.0,45.0,2013-02-12,206.5,1
7502,21200773,1610612747,1610612756,91.0,0.434,0.667,0.3329999999999999,23.0,48.0,85.0,0.412,0.706,0.231,27.0,48.0,2013-02-12,202.0,0
7512,21200774,1610612744,1610612745,107.0,0.452,0.742,0.4,25.0,46.0,116.0,0.473,0.8,0.294,32.0,48.0,2013-02-12,217.0,1
7522,21200772,1610612762,1610612760,109.0,0.483,0.818,0.368,25.0,38.0,94.0,0.5589999999999999,0.565,0.3329999999999999,15.0,26.0,2013-02-12,201.0,1
7532,21200778,1610612738,1610612741,71.0,0.368,0.833,0.3329999999999999,18.0,39.0,69.0,0.365,0.706,0.176,15.0,49.0,2013-02-13,181.5,0
7542,21200779,1610612751,1610612743,119.0,0.547,0.7,0.593,29.0,37.0,108.0,0.532,0.545,0.706,25.0,29.0,2013-02-13,196.0,1
7552,21200775,1610612753,1610612737,76.0,0.415,0.556,0.214,18.0,41.0,108.0,0.446,0.696,0.294,32.0,54.0,2013-02-13,200.0,0
7562,21200776,1610612739,1610612759,95.0,0.412,0.867,0.182,24.0,48.0,96.0,0.452,0.833,0.263,25.0,44.0,2013-02-13,206.0,0
7572,21200780,1610612752,1610612761,88.0,0.354,0.7190000000000001,0.36,12.0,52.0,92.0,0.425,0.875,0.429,12.0,35.0,2013-02-13,197.0,0
7582,21200777,1610612754,1610612766,101.0,0.4320000000000001,0.684,0.316,24.0,53.0,77.0,0.317,0.7140000000000001,0.313,14.0,45.0,2013-02-13,185.0,0
7592,21200782,1610612749,1610612755,94.0,0.42,0.762,0.222,21.0,41.0,92.0,0.447,0.833,0.308,18.0,41.0,2013-02-13,194.0,0
7602,21200786,1610612746,1610612745,106.0,0.493,0.731,0.406,28.0,37.0,96.0,0.439,0.8640000000000001,0.208,18.0,41.0,2013-02-13,208.0,0
7612,21200785,1610612742,1610612758,123.0,0.467,0.923,0.382,27.0,51.0,100.0,0.413,0.833,0.25,17.0,44.0,2013-02-13,212.0,1
7622,21200781,1610612765,1610612764,96.0,0.4429999999999999,0.68,0.5,19.0,48.0,85.0,0.486,0.636,0.273,22.0,32.0,2013-02-13,190.5,0
7632,21200784,1610612750,1610612762,93.0,0.341,0.789,0.2269999999999999,18.0,49.0,97.0,0.4370000000000001,0.76,0.182,20.0,53.0,2013-02-13,193.5,0
7642,21200783,1610612740,1610612757,99.0,0.471,0.667,0.417,26.0,52.0,63.0,0.324,1.0,0.118,19.0,35.0,2013-02-13,192.5,0
7652,21200788,1610612747,1610612746,101.0,0.507,0.7040000000000001,0.3,30.0,37.0,125.0,0.517,0.773,0.5329999999999999,25.0,47.0,2013-02-14,201.0,1
7662,21200787,1610612760,1610612748,100.0,0.4379999999999999,0.971,0.231,16.0,35.0,110.0,0.466,0.773,0.379,23.0,46.0,2013-02-14,204.5,1
7672,21200789,1610612764,1610612761,88.0,0.385,0.815,0.4,20.0,44.0,96.0,0.449,0.9,0.4,20.0,42.0,2013-02-19,190.5,0
7682,21200790,1610612753,1610612766,92.0,0.416,0.8240000000000001,0.16,26.0,46.0,105.0,0.469,0.741,0.375,18.0,45.0,2013-02-19,198.5,0
7692,21200791,1610612751,1610612749,113.0,0.473,0.7390000000000001,0.526,25.0,49.0,111.0,0.479,0.667,0.35,23.0,43.0,2013-02-19,193.0,1
7702,21200792,1610612765,1610612763,91.0,0.4629999999999999,0.6,0.45,28.0,29.0,105.0,0.563,0.6,0.3329999999999999,29.0,44.0,2013-02-19,186.0,1
7712,21200793,1610612740,1610612741,87.0,0.417,0.65,0.235,23.0,39.0,96.0,0.4639999999999999,0.765,0.385,30.0,47.0,2013-02-19,181.5,1
7722,21200794,1610612743,1610612738,97.0,0.429,0.667,0.35,21.0,45.0,90.0,0.4429999999999999,0.813,0.35,22.0,39.0,2013-02-19,204.0,0
7732,21200795,1610612762,1610612744,115.0,0.5,0.818,0.476,23.0,35.0,101.0,0.47,0.75,0.294,17.0,42.0,2013-02-19,203.5,1
7742,21200796,1610612758,1610612759,102.0,0.3779999999999999,0.862,0.36,21.0,42.0,108.0,0.467,0.8,0.3329999999999999,25.0,46.0,2013-02-19,211.0,0
7752,21200797,1610612757,1610612756,98.0,0.413,0.813,0.3,18.0,37.0,102.0,0.5,0.85,0.231,30.0,51.0,2013-02-19,192.5,1
7762,21200798,1610612761,1610612763,82.0,0.366,0.846,0.444,14.0,42.0,88.0,0.363,0.706,0.462,20.0,49.0,2013-02-20,186.5,0
7772,21200799,1610612766,1610612765,99.0,0.4039999999999999,0.762,0.44,25.0,46.0,105.0,0.494,0.7390000000000001,0.471,26.0,42.0,2013-02-20,195.5,1
7782,21200801,1610612754,1610612752,125.0,0.532,0.769,0.4579999999999999,28.0,54.0,91.0,0.337,0.778,0.179,17.0,39.0,2013-02-20,185.0,1
7792,21200802,1610612737,1610612748,90.0,0.5,0.688,0.2689999999999999,28.0,42.0,103.0,0.474,0.76,0.435,23.0,33.0,2013-02-20,196.0,0
7802,21200803,1610612749,1610612751,94.0,0.467,0.581,0.429,22.0,48.0,97.0,0.4,0.769,0.346,23.0,43.0,2013-02-20,194.5,0
7812,21200800,1610612739,1610612740,105.0,0.494,0.706,0.357,20.0,34.0,100.0,0.487,0.8640000000000001,0.467,16.0,39.0,2013-02-20,196.5,1
7822,21200805,1610612750,1610612755,94.0,0.4,0.75,0.385,21.0,51.0,87.0,0.3829999999999999,0.6559999999999999,0.308,18.0,39.0,2013-02-20,186.0,0
7832,21200806,1610612742,1610612753,111.0,0.477,0.889,0.379,32.0,44.0,96.0,0.4589999999999999,0.591,0.313,24.0,43.0,2013-02-20,205.5,1
7842,21200807,1610612747,1610612738,113.0,0.506,0.71,0.318,24.0,49.0,99.0,0.476,0.6,0.45,24.0,34.0,2013-02-20,193.5,1
7852,21200808,1610612744,1610612756,108.0,0.483,0.8240000000000001,0.5,29.0,44.0,98.0,0.476,0.643,0.529,28.0,41.0,2013-02-20,206.0,0
7862,21200804,1610612745,1610612760,122.0,0.478,0.826,0.455,26.0,42.0,119.0,0.483,0.889,0.3929999999999999,25.0,48.0,2013-02-20,220.5,1
7872,21200810,1610612746,1610612759,90.0,0.421,0.84,0.313,21.0,33.0,116.0,0.589,0.7859999999999999,0.471,30.0,34.0,2013-02-21,200.5,1
7882,21200809,1610612741,1610612748,67.0,0.373,0.818,0.2,20.0,39.0,86.0,0.507,0.643,0.231,20.0,36.0,2013-02-21,186.0,0
7892,21200811,1610612761,1610612752,100.0,0.4379999999999999,0.821,0.389,18.0,31.0,98.0,0.467,0.7829999999999999,0.357,19.0,42.0,2013-02-22,193.0,1
